id,encuestador,archivo_origen,pregunta_num,pregunta_origen,texto,num_palabras,etiqueta,pos_score,neg_score,evidencia_pos,evidencia_neg
texto_0878,menco,menco_pregunta2_respuesta076.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay muchas evaluaciones y eso me genera mucha ansiedad.,11,desagradable,0,1,,ansiedad
texto_0879,menco,menco_pregunta2_respuesta077.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es razonable, pero a veces es muy pesado.",15,desagradable,0,1,,pesado
texto_0880,menco,menco_pregunta2_respuesta078.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que hay demasiados proyectos y eso me quita tiempo para otras cosas.,13,desagradable,0,2,,"demasiados, quita"
texto_0881,menco,menco_pregunta2_respuesta079.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Siento que las tareas son necesarias, pero deberían ser más claras y menos extensas.",14,mixto,1,2,necesarias,deberían ser
texto_0882,menco,menco_pregunta2_respuesta080.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que el volumen de tareas es alto, pero con organización se puede manejar.",14,mixto,1,1,manejar,alto
texto_0883,menco,menco_pregunta2_respuesta081.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que hay muchas evaluaciones y a veces no son justas.,12,desagradable,0,2,,no son justas
texto_0884,menco,menco_pregunta2_respuesta082.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me quita tiempo para compartir con mi familia.,18,desagradable,0,2,,"excesivo, quita"
texto_0885,menco,menco_pregunta2_respuesta083.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que las tareas deberían ser más prácticas y menos teóricas.,11,desagradable,0,2,,deberían ser
texto_0886,menco,menco_pregunta2_respuesta084.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son importantes, pero deberían ser más variadas.",11,mixto,1,2,importantes,deberían ser
texto_0887,menco,menco_pregunta2_respuesta085.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero entiendo que es para aprender.",15,mixto,1,1,aprender,alto
texto_0888,menco,menco_pregunta2_respuesta086.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y eso me genera mucho estrés.,11,desagradable,0,2,,"demasiadas, estrés"
texto_0889,menco,menco_pregunta2_respuesta087.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que el volumen de tareas es razonable, pero el tiempo para hacerlas no es suficiente.",16,desagradable,0,2,,no es suficiente
texto_0890,menco,menco_pregunta2_respuesta088.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Opino que hay muchas evaluaciones y eso me pone muy ansioso.,11,desagradable,0,1,,ansioso
texto_0891,menco,menco_pregunta2_respuesta089.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que las tareas deberían ser más creativas y menos repetitivas.,12,desagradable,0,2,,deberían ser
texto_0892,menco,menco_pregunta2_respuesta090.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso no me permite descansar bien.,15,mixto,1,3,bien,"no me permite, excesivo"
texto_0893,menco,menco_pregunta2_respuesta091.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que los proyectos son interesantes, pero hay demasiados al mismo tiempo.",12,mixto,1,1,interesantes,demasiados
texto_0894,menco,menco_pregunta2_respuesta092.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son necesarias, pero deberían ser menos frecuentes.",11,mixto,1,2,necesarias,deberían ser
texto_0895,menco,menco_pregunta2_respuesta093.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me parece que el volumen de tareas es alto, pero con ayuda puedo cumplir.",14,mixto,1,1,cumplir,alto
texto_0896,menco,menco_pregunta2_respuesta094.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que hay demasiadas tareas y algunas no tienen sentido.,10,desagradable,0,3,,"no tienen sentido, demasiadas"
texto_0897,menco,menco_pregunta2_respuesta095.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que el volumen de tareas es razonable, pero a veces es muy pesado.",14,desagradable,0,1,,pesado
texto_0898,menco,menco_pregunta2_respuesta096.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Opino que hay muchas evaluaciones y eso me genera mucha presión.,11,desagradable,0,1,,presión
texto_0899,menco,menco_pregunta2_respuesta097.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Me parece que las tareas deberían ser más cortas y más enfocadas.,12,desagradable,0,2,,deberían ser
texto_0900,menco,menco_pregunta2_respuesta098.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Siento que el volumen de tareas es excesivo y eso me quita tiempo para descansar.,15,desagradable,0,2,,"excesivo, quita"
texto_0901,menco,menco_pregunta2_respuesta099.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Creo que los proyectos son necesarios, pero deberían ser menos frecuentes.",11,mixto,1,2,necesarios,deberían ser
texto_0902,menco,menco_pregunta2_respuesta100.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Opino que las evaluaciones son importantes, pero deberían ser más prácticas y menos teóricas.",14,mixto,1,2,importantes,deberían ser
texto_0903,menco,menco_pregunta2_respuesta101.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Creo que el colegio debería ser más flexible con los horarios para tener más tiempo en casa.,17,desagradable,0,2,,debería ser
texto_0904,menco,menco_pregunta2_respuesta102.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","Me siento bien, porque aunque el colegio es intenso, en casa encuentro momentos para descansar.",15,placentero,1,0,bien,
texto_0905,rosaura,estudiante_Rosaura_001.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta venir al colegio porque aprendo y juego con mis amigos.,12,placentero,3,0,"gusta, aprendo, juego",
texto_0906,rosaura,estudiante_Rosaura_001.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas están bien y casi siempre las puedo hacer.,10,placentero,1,0,bien,
texto_0907,rosaura,estudiante_Rosaura_002.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,A veces llego cansado a la casa pero después descanso.,10,desagradable,0,1,,cansado
texto_0909,rosaura,estudiante_Rosaura_003.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento bien en el colegio.,6,placentero,1,0,bien,
texto_0910,rosaura,estudiante_Rosaura_003.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas no son muchas y ayudan a aprender.,9,placentero,1,0,aprender,
texto_0911,rosaura,estudiante_Rosaura_004.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta estudiar y compartir con mis compañeros.,8,placentero,1,0,gusta,
texto_0912,rosaura,estudiante_Rosaura_004.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Los trabajos son fáciles cuando pongo atención en clase.,9,placentero,1,0,fáciles,
texto_0913,rosaura,estudiante_Rosaura_005.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Cuando llego a la casa juego un rato y después hago las tareas.,13,placentero,1,0,juego,
texto_0914,rosaura,estudiante_Rosaura_005.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas están bien porque practico lo que aprendí.,9,placentero,1,0,bien,
texto_0916,rosaura,estudiante_Rosaura_006.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las evaluaciones me ponen un poco nervioso.,7,desagradable,0,2,,"poco, nervioso"
texto_0917,rosaura,estudiante_Rosaura_007.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta estar en el colegio porque veo a mis amigos.,11,placentero,1,0,gusta,
texto_0919,rosaura,estudiante_Rosaura_008.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Tengo tiempo para jugar después de hacer las tareas.,9,placentero,1,0,jugar,
texto_0920,rosaura,estudiante_Rosaura_008.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Los profesores explican bien y por eso entiendo las actividades.,10,placentero,1,0,bien,
texto_0921,rosaura,estudiante_Rosaura_009.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,A veces quisiera salir un poquito más temprano.,8,desagradable,0,2,,quisiera
texto_0922,rosaura,estudiante_Rosaura_009.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas no son difíciles.,5,desagradable,0,1,,difíciles
texto_0923,rosaura,estudiante_Rosaura_010.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento feliz cuando hacemos actividades en grupo.,8,placentero,1,0,feliz,
texto_0925,rosaura,estudiante_Rosaura_011.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En el colegio paso bien con mis compañeros.,8,placentero,1,0,bien,
texto_0927,rosaura,estudiante_Rosaura_012.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,A veces llego cansado porque camino bastante para llegar a mi casa.,12,desagradable,0,1,,cansado
texto_0928,rosaura,estudiante_Rosaura_012.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Cuando hay evaluaciones estudio un poco más.,7,desagradable,0,1,,poco
texto_0929,rosaura,estudiante_Rosaura_013.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta aprender cosas nuevas.,5,placentero,2,0,"gusta, aprender",
texto_0930,rosaura,estudiante_Rosaura_013.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las actividades son buenas para aprender más.,7,placentero,2,0,"buenas, aprender",
texto_0932,rosaura,estudiante_Rosaura_014.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas están bien organizadas.,5,placentero,1,0,bien,
texto_0933,rosaura,estudiante_Rosaura_015.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento contento cuando entiendo las clases.,7,placentero,1,0,contento,
texto_0934,rosaura,estudiante_Rosaura_015.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",No dejan muchas tareas.,4,desagradable,0,2,,no dejan
texto_0935,rosaura,estudiante_Rosaura_016.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta venir todos los días al colegio.,8,placentero,1,0,gusta,
texto_0937,rosaura,estudiante_Rosaura_017.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Después del colegio juego un rato con mis primos.,9,placentero,1,0,juego,
texto_0938,rosaura,estudiante_Rosaura_017.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas me parecen fáciles.,5,placentero,1,0,fáciles,
texto_0941,rosaura,estudiante_Rosaura_019.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta compartir con mis amigos en el recreo.,9,placentero,1,0,gusta,
texto_0942,rosaura,estudiante_Rosaura_019.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Los trabajos en grupo son divertidos.,6,placentero,1,0,divertidos,
texto_0943,rosaura,estudiante_Rosaura_020.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me siento bien porque aprendo muchas cosas.,7,placentero,2,0,"bien, aprendo",
texto_0945,rosaura,estudiante_Rosaura_021.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,A veces no me alcanza el tiempo porque ayudo a mi mamá.,12,desagradable,0,2,,no me alcanza
texto_0946,rosaura,estudiante_Rosaura_021.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las tareas están bien solo que algunas llevan más tiempo.,10,placentero,1,0,bien,
texto_0947,rosaura,estudiante_Rosaura_022.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Me gusta cuando hacemos juegos para aprender.,7,placentero,2,0,"gusta, aprender",
texto_0948,rosaura,estudiante_Rosaura_022.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Las actividades son chéveres.,4,placentero,1,0,chéveres,
texto_0949,rosaura,estudiante_Rosaura_023.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En el colegio me siento tranquilo.,6,placentero,1,0,tranquilo,
texto_0950,rosaura,estudiante_Rosaura_023.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Los profesores no dejan muchas tareas.,6,desagradable,0,2,,no dejan
